feature_0,feature_1,cluster
0.3677801067156253,-1.3042003871733838,1
0.3308182679591134,1.1512865740674822,0
0.619130091556077,-1.4522642332627775,1
-0.8773727867217331,1.431558090633251,0
-0.20400446202044556,1.7614853635772396,0
0.8658963356379751,-1.4755322589551327,1
0.648517080553658,-1.2568492934289832,1
-0.5176092932978864,1.6796275717270368,0
0.08922615236424666,0.8207771509293266,0
1.430999679143539,-0.9034489956286319,1
0.566664250739559,-0.3589658925971627,0
-1.320598561278928,0.507325466727298,0
1.1818566714553003,-1.521185886134005,1
-0.16451740151399155,1.0571794378937371,0
0.7340770937794403,-1.4874402900143315,1
0.815803175332004,-1.4891818883980978,1
1.6932390505956623,0.2879211394342706,1
0.4862734392155443,0.32733684598813817,0
-0.016141065269821,-1.3381911447631099,1
1.2147129005177906,-1.2043462068264885,1
1.6555749136824909,0.1559576404769714,1
1.818528695084586,0.3335223225692522,1
-0.6766535444421333,-0.16908878465728636,1
0.42777564735207263,-1.2592469398133475,1
0.0030637355918495457,0.8496238914623205,0
1.5387838130202849,0.21932800879001854,1
1.5279490859460998,0.2712489339724486,1
-1.551978637630716,0.38606531101705377,0
-0.27093995023419193,1.7835400876922314,0
-0.09541182530444951,-1.232865028171778,1
1.6760577492998625,-0.25853929280579946,1
-0.13723885356130333,-1.2007851194197312,1
1.6099254322686425,-0.7671272374941392,1
-1.2287807642311386,1.1300479700383597,0
0.5314990998092983,-0.21474412520252353,0
-0.0681765767760395,-1.4848230792346964,1
0.8627486096559419,-1.2823821655811238,1
0.26496169584029994,1.0703848196732424,0
-1.619472782514496,0.5445805199695021,0
0.2400752109482468,1.070141480472495,0
0.8498533868257127,-1.655195731550705,1
-0.4070941000444722,1.2483070505744953,0
1.570632705598325,0.3046731230105558,1
-1.4555830805995738,0.55560670252989,0
0.39805335073167947,0.005017887845700013,0
0.24473512094612587,1.2207319505929797,0
0.6354688344991114,-0.3918405682829522,0
0.6464999137840545,-0.0019859141107488975,0
1.0589410343008707,-1.50953827973715,1
0.42078991554062317,0.03308950846981108,0
-0.17211839660657074,1.2795943345024527,0
-1.557823780858887,1.093195684720275,0
-0.6950652505660839,1.520421067058161,0
1.0026999250844326,-1.2445684214044963,1
-1.5059486645323719,0.6709899081459296,0
0.19434566547471305,1.0617923273517538,0
-0.8743273235518166,1.4262585043308182,0
0.4319237170890311,-0.10040475854741844,0
-1.6592265505413868,0.4643954454408392,0
-0.08735020208457478,1.454562114374848,0
1.6161631952194626,0.19046065320970534,1
-0.7206780139471106,0.03812868294191413,1
-0.18704740471776254,-1.0901272345174398,1
1.6079763076146554,-0.2228955508809764,1
