feature_0,feature_1,cluster
-0.702730732794567,0.32422687965398816,1
-0.31202662107886464,1.8316387833924546,0
-0.6954847783888378,0.029982787801601095,1
-1.2482554869934004,-1.2263556663197452,0
-1.5370155163258676,1.1024971660634577,0
-0.6444733473771939,-0.3696292367568754,1
-0.7060182875470543,0.06579452401644152,1
-1.811022166915258,0.14288855921579835,0
-0.3251118201818494,1.7590636454937343,0
0.169826660509043,-0.8279634492967948,1
1.8042831587400494,0.3746627553190504,0
0.4061906828292983,-1.9578515653476363,0
-0.3910109750823734,-0.6165301268506774,1
-1.0744020804220344,1.5158397139664688,0
-0.5640366976082198,0.06844700861387953,1
-0.6601248951538577,-0.25838424015243655,1
0.7172806384270275,-0.1427928855772707,1
1.3445939777062044,1.3167844149172265,0
0.08182305488079923,0.5643128248767951,1
-0.35905744357803576,-0.5021142315948708,1
0.6741911197984326,-0.23846345263221344,1
0.8091174450580738,-0.14806065483850403,1
0.38905695703825,0.5405831039966634,1
-0.5596339394667785,0.41922115841972113,1
-0.6819405817264891,1.6266904843015482,0
0.3734601135248272,-0.3178441000438738,1
0.5864623767161692,-0.13691551292360496,1
1.0578558818804573,-1.559013652505714,0
-1.5501008113083108,1.2409468968734314,0
-0.4678995822004447,0.6341880647741397,1
0.6088212235397493,-0.5146577645034288,1
-0.5536170101299059,0.6405263321315473,1
0.20579119008311295,-0.7074142837155131,1
-0.6592753849708022,-1.7326855616977082,0
1.814963081594743,0.20102656180585582,0
-0.41967017628471825,0.5187498417788986,1
-0.640425772725323,-0.5563209882414588,1
-0.256876200193306,1.846679269546381,0
0.9137607611789451,-1.5548888952663407,0
-0.014411400015608143,1.9342293379705262,0
-0.6067051181771209,-0.25811598596592394,1
-1.5077272960646362,1.3046106457439008,0
0.5852229833750081,-0.19901171539488502,1
-0.19151272819759843,-2.033310373923542,0
1.187595257831858,1.2305481914667025,0
-0.5205484334017867,1.7792521365490106,0
1.9010832807655507,0.047355886357684916,0
1.84866286520234,0.6106072937033056,0
-0.45472899239609826,-0.7627460436627101,1
1.4872748169161858,0.9701391630812018,0
-0.6829646209406591,1.9110485813095457,0
-0.4386554569036713,-1.7890712795470107,0
-1.8525314148502108,-0.2553984979363849,0
-0.523621690225124,-0.5555674354766273,1
0.20282607509179953,-1.896513801974419,0
0.255212102451102,1.9664975537099059,0
-1.5235402263649687,-0.999324308170632,0
1.5741672773992126,0.7887136259424373,0
0.6455222328013605,-1.7505547805637216,0
-0.8226438554975956,1.8659732223296872,0
0.6530508280015165,-0.19564926589830375,1
0.5754604582965449,0.14678409501635356,1
-0.24713734861183828,0.7111600947292761,1
0.605259117308406,-0.4596562591112077,1
-0.893667955135404,1.7630942318666207,0
1.0102446606353386,1.602789766620142,0
0.31000073403042855,-0.6900428064269877,1
0.6229108787349686,1.7175164332535344,0
1.8871493593515505,-0.5966146960512527,0
-0.657710128859475,-0.29496430056798767,1
-0.5011061840457213,0.34099416250781617,1
-0.3874774702741512,0.5238013110546011,1
0.5033493221714522,0.47473271999467387,1
0.4197034581209313,0.8034716992183466,1
-0.06233468438955206,0.7547402384591583,1
0.29607040718863714,0.7805045431954875,1
0.5974391784613058,0.4488322553243159,1
-0.3776014024004814,1.7723933337029774,0
0.22814557548886547,-0.7627717503632504,1
0.4940100836752783,-0.5997533603143653,1
-1.709732741136823,-1.266249529834011,0
-0.9268946277376491,1.7216309711114754,0
0.5591526088652827,-0.1728650930633276,1
-0.5816503474540945,-1.7594334273798138,0
-0.058924072426477056,0.7734510845921907,1
-1.165771017322812,1.5053338030247236,0
-0.3499679464100722,-1.8072306733429822,0
-0.3442431948255541,-0.4295886882971446,1
0.024136943724720576,0.699255699676299,1
0.36802948743866115,0.661327686128734,1
-0.7641738906039415,-0.0645272348005134,1
0.7319486409941164,-0.4627466800019438,1
-0.7270897523014217,0.36832301563627545,1
-0.17664877974808432,0.7651667897013311,1
-0.2695758729767259,-0.6244512935565241,1
-0.5377377770330427,0.3513628909576684,1
-0.9935193036732171,1.3506231215877882,0
-0.3633598185210068,1.6640280845596478,0
0.14996419190781915,-0.8220568602352092,1
1.7631222852469155,0.5973993800005691,0
1.9328259882245962,-0.0711234035684386,0
-0.048625358309029316,-0.7403550466771873,1
1.5080002140203388,0.8992217272349566,0
-0.2298995595449461,0.8176278313360024,1
-0.3784456644824825,0.6468021868342955,1
0.4480574981850679,2.054270790504551,0
0.275168977731722,0.6839534302430592,1
1.5548634792708813,-1.0153904446980755,0
-0.3979414885649898,0.6370886908265971,1
-1.6477753999687648,-0.3463864032430726,0
-1.8878805701955412,-0.5511281746929348,0
-0.25560301571993593,-0.6943349993848038,1
-0.3308587200622786,0.6321137740867286,1
1.5590491299454838,1.0182320973912653,0
0.613404774347395,-0.5640239156329124,1
0.5550408532288932,0.4473248224959852,1
1.8795769117661916,-0.08205579421075333,0
1.6351717132186072,-0.753760100199892,0
-1.7935600239187854,0.3235155205620265,0
0.9269896052843238,1.4960077674796965,0
1.195586579154165,-1.2565543084504496,0
-0.5679061239101812,-1.9816778692315502,0
-0.02281252749393785,0.6067254203752573,1
-1.1806150009422107,-1.2640765955719473,0
1.671432129280266,-0.7041608293429963,0
1.6775085043619853,-0.8340937601965537,0
-0.5137803402851105,-0.7555617064593328,1
0.7149446283044288,-1.6450731241750738,0
-1.8584321124662369,-0.20157463002058704,0
